"last_date","today_ok","no","no_","username_nl","followers","increase_nl","location","___newsletter_text___","username","increase","one_tw_username","one_favorite","one_followers_count","one_created_at","two_tw_username","two_favorite","two_followers_count","two_created_at","diff_last_7_days"
2022-05-27,0,3674,3674.|,@nelson_mauri_,[37K],|+151,"(Miami, FL)","3674. @nelson_mauri_ [37K] ⏫  |+151 (Miami, FL) ",@nelson_mauri_,|+151,nelson_mauri_,1,36601,2022-05-21 02:00:00.000,nelson_mauri_,1,36752,2022-05-27 02:00:00.000,151
2022-05-28,1,3675,3675.|,@malorie_likesxx,[79K],|+151,(United Kingdom),3675. @malorie_likesxx [79K] ⏫  |+151 (United Kingdom) ,@malorie_likesxx,|+151,malorie_likesxx,1,78920,2022-05-21 02:00:00.000,malorie_likesxx,1,79071,2022-05-28 02:00:00.000,151
2022-05-27,0,3676,3676.|,@twinkdicktaker,[3K],|+151,"(New York, USA)","3676. @twinkdicktaker [3K] ⏫  |+151 (New York, USA) ",@twinkdicktaker,|+151,twinkdicktaker,1,3002,2022-05-21 02:00:00.000,twinkdicktaker,1,3153,2022-05-27 02:00:00.000,151
2022-05-28,1,3677,3677.|,@caden3x_808,[9K],|+151,"(Hawaii, USA)","3677. @caden3x_808 [9K] ⏫  |+151 (Hawaii, USA) ",@caden3x_808,|+151,caden3x_808,1,8479,2022-05-23 02:00:00.000,caden3x_808,1,8630,2022-05-28 02:00:00.000,151
2022-05-28,1,3678,3678.|,@gabdaxxx,[15K],|+151,"(Miami, FL)","3678. @gabdaxxx [15K] ⏫  |+151 (Miami, FL) ",@gabdaxxx,|+151,gabdaxxx,1,14363,2022-05-21 02:00:00.000,gabdaxxx,1,14514,2022-05-28 02:00:00.000,151
2022-05-27,0,3679,3679.|,@manoeldotadao,[65K],|+150,"(João Pessoa, Brasil)","3679. @manoeldotadao [65K] ⏫  |+150 (João Pessoa, Brasil) ",@manoeldotadao,|+150,manoeldotadao,1,65263,2022-05-21 02:00:00.000,manoeldotadao,1,65413,2022-05-27 02:00:00.000,150
2022-05-28,1,3680,3680.|,@ottertwunknyc,[13K],|+150,,3680. @ottertwunknyc [13K] ⏫  |+150,@ottertwunknyc,|+150,ottertwunknyc,1,12762,2022-05-21 02:00:00.000,ottertwunknyc,1,12912,2022-05-28 02:00:00.000,150
2022-05-27,0,3681,3681.|,@dazazaboy,[8K],|+150,"(Houston, TX)","3681. @dazazaboy [8K] ⏫  |+150 (Houston, TX) ",@dazazaboy,|+150,dazazaboy,1,7589,2022-05-21 02:00:00.000,dazazaboy,1,7739,2022-05-27 02:00:00.000,150
2022-05-27,0,3682,3682.|,@joseparedesxo,[22K],|+150,"(Cuautla, Morelos)","3682. @joseparedesxo [22K] ⏫  |+150 (Cuautla, Morelos) ",@joseparedesxo,|+150,joseparedesxo,1,21443,2022-05-21 02:00:00.000,joseparedesxo,1,21593,2022-05-27 02:00:00.000,150
2022-05-27,0,3683,3683.|,@kentfitness01,[46K],|+150,"(Atlanta, GA)","3683. @kentfitness01 [46K] ⏫  |+150 (Atlanta, GA) ",@kentfitness01,|+150,kentfitness01,1,45603,2022-05-21 02:00:00.000,kentfitness01,1,45753,2022-05-27 02:00:00.000,150
2022-05-28,1,3684,3684.|,@ianlevinexxx,[40K],|+150,"(Utah, United States)","3684. @ianlevinexxx [40K] ⏫  |+150 (Utah, United States) ",@ianlevinexxx,|+150,ianlevinexxx,1,40189,2022-05-21 02:00:00.000,ianlevinexxx,1,40339,2022-05-28 02:00:00.000,150
2022-05-27,0,3685,3685.|,@bjbanditxxx,[6K],|+150,(Southwest USA),3685. @bjbanditxxx [6K] ⏫  |+150 (Southwest USA) ,@bjbanditxxx,|+150,bjbanditxxx,1,5735,2022-05-21 02:00:00.000,bjbanditxxx,1,5885,2022-05-27 02:00:00.000,150
2022-05-28,1,3686,3686.|,@casadeangell,[14K],|+150,"(Rancho Mirage, CA)","3686. @casadeangell [14K] ⏫  |+150 (Rancho Mirage, CA) ",@casadeangell,|+150,casadeangell,1,13977,2022-05-21 02:00:00.000,casadeangell,1,14127,2022-05-28 02:00:00.000,150
2022-05-28,1,3687,3687.|,@piggybuilder,[89K],|+149,(UK),3687. @piggybuilder [89K] ⏫  |+149 (UK) ,@piggybuilder,|+149,piggybuilder,1,89215,2022-05-21 02:00:00.000,piggybuilder,1,89364,2022-05-28 02:00:00.000,149
2022-05-28,1,3688,3688.|,@neskromno__,[6K],|+149,,3688. @neskromno__ [6K] ⏫  |+149,@neskromno__,|+149,neskromno__,1,5892,2022-05-21 02:00:00.000,neskromno__,1,6041,2022-05-28 02:00:00.000,149
2022-05-28,1,3689,3689.|,@s_chan1992,[341K],|+149,"(Hồ Chí Minh, Việt Nam)","3689. @s_chan1992 [341K] ⏫  |+149 (Hồ Chí Minh, Việt Nam) ",@s_chan1992,|+149,s_chan1992,1,340661,2022-05-21 02:00:00.000,s_chan1992,1,340810,2022-05-28 02:00:00.000,149
2022-05-28,1,3690,3690.|,@shanehallof,[53K],|+149,,3690. @shanehallof [53K] ⏫  |+149,@shanehallof,|+149,shanehallof,1,52427,2022-05-21 02:00:00.000,shanehallof,1,52576,2022-05-28 02:00:00.000,149
2022-05-28,1,3691,3691.|,@dirtydaalt,[30K],|+149,"(Boston, MA)","3691. @dirtydaalt [30K] ⏫  |+149 (Boston, MA) ",@dirtydaalt,|+149,dirtydaalt,1,29960,2022-05-21 02:00:00.000,dirtydaalt,1,30109,2022-05-28 02:00:00.000,149
2022-05-28,1,3692,3692.|,@ottojackman,[4K],|+149,(Texas),3692. @ottojackman [4K] ⏫  |+149 (Texas) ,@ottojackman,|+149,ottojackman,1,4342,2022-05-21 02:00:00.000,ottojackman,1,4491,2022-05-28 02:00:00.000,149
2022-05-28,1,3693,3693.|,@thenakedladx,[102K],|+149,"(West Midlands, England)","3693. @thenakedladx [102K] ⏫  |+149 (West Midlands, England) ",@thenakedladx,|+149,thenakedladx,1,101602,2022-05-21 02:00:00.000,thenakedladx,1,101751,2022-05-28 02:00:00.000,149
2022-05-28,1,3694,3694.|,@jtaltx,[3K],|+149,"(Staffordshire, UK)","3694. @jtaltx [3K] ⏫  |+149 (Staffordshire, UK) ",@jtaltx,|+149,jtaltx,1,2713,2022-05-21 02:00:00.000,jtaltx,1,2862,2022-05-28 02:00:00.000,149
2022-05-28,1,3695,3695.|,@neronmadrid,[12K],|+149,"(Madrid, Comunidad de Madrid)","3695. @neronmadrid [12K] ⏫  |+149 (Madrid, Comunidad de Madrid) ",@neronmadrid,|+149,neronmadrid,1,12242,2022-05-21 02:00:00.000,neronmadrid,1,12391,2022-05-28 02:00:00.000,149
2022-05-28,1,3696,3696.|,@tonytheputa,[108K],|+149,"(Seattle, WA)","3696. @tonytheputa [108K] ⏫  |+149 (Seattle, WA) ",@tonytheputa,|+149,tonytheputa,1,107495,2022-05-21 02:00:00.000,tonytheputa,1,107644,2022-05-28 02:00:00.000,149
2022-05-28,1,3697,3697.|,@cliffjensenxxxx,[37K],|+149,"(New York, NY)","3697. @cliffjensenxxxx [37K] ⏫  |+149 (New York, NY) ",@cliffjensenxxxx,|+149,cliffjensenxxxx,1,36366,2022-05-21 02:00:00.000,cliffjensenxxxx,1,36515,2022-05-28 02:00:00.000,149
2022-05-28,1,3698,3698.|,@xxxtjtantra,[5K],|+149,"(London, England)","3698. @xxxtjtantra [5K] ⏫  |+149 (London, England) ",@xxxtjtantra,|+149,xxxtjtantra,1,4446,2022-05-21 02:00:00.000,xxxtjtantra,1,4595,2022-05-28 02:00:00.000,149
2022-05-27,0,3699,3699.|,@2ubabatorbear,[7K],|+149,"(New York, USA)","3699. @2ubabatorbear [7K] ⏫  |+149 (New York, USA) ",@2ubabatorbear,|+149,2ubabatorbear,1,7277,2022-05-21 02:00:00.000,2ubabatorbear,1,7426,2022-05-27 02:00:00.000,149
2022-05-28,1,3700,3700.|,@yourdutchtwink,[5K],|+149,(Netherlands ),3700. @yourdutchtwink [5K] ⏫  |+149 (Netherlands ) ,@yourdutchtwink,|+149,yourdutchtwink,1,4545,2022-05-21 02:00:00.000,yourdutchtwink,1,4694,2022-05-28 02:00:00.000,149
2022-05-28,1,3701,3701.|,@sketchysex_,[47K],|+148,,3701. @sketchysex_ [47K] ⏫  |+148,@sketchysex_,|+148,sketchysex_,1,46449,2022-05-21 02:00:00.000,sketchysex_,1,46597,2022-05-28 02:00:00.000,148
2022-05-28,1,3702,3702.|,@andyonassis,[218K],|+148,"(Kensington, London)","3702. @andyonassis [218K] ⏫  |+148 (Kensington, London) ",@andyonassis,|+148,andyonassis,1,217989,2022-05-21 02:00:00.000,andyonassis,1,218137,2022-05-28 02:00:00.000,148
2022-05-28,1,3703,3703.|,@daddydamian96,[8K],|+148,,3703. @daddydamian96 [8K] ⏫  |+148,@daddydamian96,|+148,daddydamian96,1,8268,2022-05-21 02:00:00.000,daddydamian96,1,8416,2022-05-28 02:00:00.000,148
2022-05-27,0,3704,3704.|,@brandonolmedov1,[80K],|+148,(Cdmx),3704. @brandonolmedov1 [80K] ⏫  |+148 (Cdmx) ,@brandonolmedov1,|+148,brandonolmedov1,1,80340,2022-05-21 02:00:00.000,brandonolmedov1,1,80488,2022-05-27 02:00:00.000,148
2022-05-28,1,3705,3705.|,@tivolialexis,[5K],|+148,,3705. @tivolialexis [5K] ⏫  |+148,@tivolialexis,|+148,tivolialexis,1,5329,2022-05-21 02:00:00.000,tivolialexis,1,5477,2022-05-28 02:00:00.000,148
2022-05-28,1,3706,3706.|,@folsom_foxx,[21K],|+148,"(Atlanta, GA, United States)","3706. @folsom_foxx [21K] ⏫  |+148 (Atlanta, GA, United States) ",@folsom_foxx,|+148,folsom_foxx,1,21209,2022-05-21 02:00:00.000,folsom_foxx,1,21357,2022-05-28 02:00:00.000,148
2022-05-28,1,3707,3707.|,@dylan90bc,[19K],|+148,"(San Sebastián, España)","3707. @dylan90bc [19K] ⏫  |+148 (San Sebastián, España) ",@dylan90bc,|+148,dylan90bc,1,18411,2022-05-21 02:00:00.000,dylan90bc,1,18559,2022-05-28 02:00:00.000,148
2022-05-28,1,3708,3708.|,@roblawx,[9K],|+148,"(Key West, FL)","3708. @roblawx [9K] ⏫  |+148 (Key West, FL) ",@roblawx,|+148,roblawx,1,9243,2022-05-21 02:00:00.000,roblawx,1,9391,2022-05-28 02:00:00.000,148
2022-05-27,0,3709,3709.|,@omfgitsoscar,[155K],|+148,"(Las Vegas, NV)","3709. @omfgitsoscar [155K] ⏫  |+148 (Las Vegas, NV) ",@omfgitsoscar,|+148,omfgitsoscar,1,154435,2022-05-22 02:00:00.000,omfgitsoscar,1,154583,2022-05-27 02:00:00.000,148
2022-05-28,1,3710,3710.|,@artiomboy,[32K],|+148,"(Manhattan, NY)","3710. @artiomboy [32K] ⏫  |+148 (Manhattan, NY) ",@artiomboy,|+148,artiomboy,1,32114,2022-05-21 02:00:00.000,artiomboy,1,32262,2022-05-28 02:00:00.000,148
2022-05-27,0,3711,3711.|,@will_parfitt_,[18K],|+148,(Australia),3711. @will_parfitt_ [18K] ⏫  |+148 (Australia) ,@will_parfitt_,|+148,will_parfitt_,1,18033,2022-05-21 02:00:00.000,will_parfitt_,1,18181,2022-05-27 02:00:00.000,148
2022-05-28,1,3712,3712.|,@jaxxrezaxxx,[47K],|+147,"(Dallas, TX)","3712. @jaxxrezaxxx [47K] ⏫  |+147 (Dallas, TX) ",@jaxxrezaxxx,|+147,jaxxrezaxxx,1,47099,2022-05-21 02:00:00.000,jaxxrezaxxx,1,47246,2022-05-28 02:00:00.000,147
2022-05-28,1,3713,3713.|,@ramscub,[16K],|+147,"(Florida, USA)","3713. @ramscub [16K] ⏫  |+147 (Florida, USA) ",@ramscub,|+147,ramscub,1,16213,2022-05-21 02:00:00.000,ramscub,1,16360,2022-05-28 02:00:00.000,147
2022-05-28,1,3714,3714.|,@dal_lem,[8K],|+147,"(Paris, France)","3714. @dal_lem [8K] ⏫  |+147 (Paris, France) ",@dal_lem,|+147,dal_lem,1,7606,2022-05-21 02:00:00.000,dal_lem,1,7753,2022-05-28 02:00:00.000,147
2022-05-28,1,3715,3715.|,@thatbeardguy26,[49K],|+147,"(South Carolina, USA)","3715. @thatbeardguy26 [49K] ⏫  |+147 (South Carolina, USA) ",@thatbeardguy26,|+147,thatbeardguy26,1,48720,2022-05-21 02:00:00.000,thatbeardguy26,1,48867,2022-05-28 02:00:00.000,147
2022-05-27,0,3716,3716.|,@sarmientochichi,[149K],|+147,"(Taguig City, National Capital )","3716. @sarmientochichi [149K] ⏫  |+147 (Taguig City, National Capital ) ",@sarmientochichi,|+147,sarmientochichi,1,148361,2022-05-21 02:00:00.000,sarmientochichi,1,148508,2022-05-27 02:00:00.000,147
2022-05-28,1,3717,3717.|,@candybbyxxx,[16K],|+147,"(San Diego, CA)","3717. @candybbyxxx [16K] ⏫  |+147 (San Diego, CA) ",@candybbyxxx,|+147,candybbyxxx,1,15516,2022-05-21 02:00:00.000,candybbyxxx,1,15663,2022-05-28 02:00:00.000,147
2022-05-28,1,3718,3718.|,@dancerboyj,[57K],|+147,"(Gold Coast, Queensland)","3718. @dancerboyj [57K] ⏫  |+147 (Gold Coast, Queensland) ",@dancerboyj,|+147,dancerboyj,1,56633,2022-05-21 02:00:00.000,dancerboyj,1,56780,2022-05-28 02:00:00.000,147
2022-05-27,0,3719,3719.|,@osoperreador,[5K],|+147,,3719. @osoperreador [5K] ⏫  |+147,@osoperreador,|+147,osoperreador,1,4716,2022-05-21 02:00:00.000,osoperreador,1,4863,2022-05-27 02:00:00.000,147
2022-05-27,0,3720,3720.|,@digitalxhunk,[29K],|+147,,3720. @digitalxhunk [29K] ⏫  |+147,@digitalxhunk,|+147,digitalxhunk,1,28661,2022-05-21 02:00:00.000,digitalxhunk,1,28808,2022-05-27 02:00:00.000,147
2022-05-28,1,3721,3721.|,@thiktool,[22K],|+147,"(Brooklyn, NY)","3721. @thiktool [22K] ⏫  |+147 (Brooklyn, NY) ",@thiktool,|+147,thiktool,1,22160,2022-05-21 02:00:00.000,thiktool,1,22307,2022-05-28 02:00:00.000,147
2022-05-28,1,3722,3722.|,@landonconrad,[183K],|+147,(Hollywood),3722. @landonconrad [183K] ⏫  |+147 (Hollywood) ,@landonconrad,|+147,landonconrad,1,182752,2022-05-21 02:00:00.000,landonconrad,1,182899,2022-05-28 02:00:00.000,147
2022-05-28,1,3723,3723.|,@bluecollarcity1,[49K],|+147,"(San Francisco, CA)","3723. @bluecollarcity1 [49K] ⏫  |+147 (San Francisco, CA) ",@bluecollarcity1,|+147,bluecollarcity1,1,48749,2022-05-21 02:00:00.000,bluecollarcity1,1,48896,2022-05-28 02:00:00.000,147
2022-05-28,1,3724,3724.|,@draven_navarro,[157K],|+146,"(Las Vegas, NV)","3724. @draven_navarro [157K] ⏫  |+146 (Las Vegas, NV) ",@draven_navarro,|+146,draven_navarro,1,157174,2022-05-21 02:00:00.000,draven_navarro,1,157320,2022-05-28 02:00:00.000,146
2022-05-27,0,3725,3725.|,@pupryder95,[5K],|+146,"(Atlanta, GA)","3725. @pupryder95 [5K] ⏫  |+146 (Atlanta, GA) ",@pupryder95,|+146,pupryder95,1,5338,2022-05-22 02:00:00.000,pupryder95,1,5484,2022-05-27 02:00:00.000,146
2022-05-28,1,3726,3726.|,@chicagodomdaddy,[37K],|+145,"(Chicago, IL)","3726. @chicagodomdaddy [37K] ⏫  |+145 (Chicago, IL) ",@chicagodomdaddy,|+145,chicagodomdaddy,1,37117,2022-05-21 02:00:00.000,chicagodomdaddy,1,37262,2022-05-28 02:00:00.000,145
2022-05-28,1,3727,3727.|,@mlkaobaresp,[17K],|+145,"(São Paulo, Brasil🇧🇷)","3727. @mlkaobaresp [17K] ⏫  |+145 (São Paulo, Brasil🇧🇷) ",@mlkaobaresp,|+145,mlkaobaresp,1,17341,2022-05-21 02:00:00.000,mlkaobaresp,1,17486,2022-05-28 02:00:00.000,145
2022-05-28,1,3728,3728.|,@a_mounds,[113K],|+145,(LA/NYC),3728. @a_mounds [113K] ⏫  |+145 (LA/NYC) ,@a_mounds,|+145,a_mounds,1,112486,2022-05-21 02:00:00.000,a_mounds,1,112631,2022-05-28 02:00:00.000,145
2022-05-28,1,3729,3729.|,@dancecomet,[5K],|+145,(Los Angeles ),3729. @dancecomet [5K] ⏫  |+145 (Los Angeles ) ,@dancecomet,|+145,dancecomet,1,5314,2022-05-21 02:00:00.000,dancecomet,1,5459,2022-05-28 02:00:00.000,145
2022-05-28,1,3730,3730.|,@jhonatop4,[41K],|+145,(Ciudad Autónoma de Buenos Aire),3730. @jhonatop4 [41K] ⏫  |+145 (Ciudad Autónoma de Buenos Aire) ,@jhonatop4,|+145,jhonatop4,1,41123,2022-05-21 02:00:00.000,jhonatop4,1,41268,2022-05-28 02:00:00.000,145
2022-05-27,0,3731,3731.|,@holecollectorx,[2K],|+145,(United States),3731. @holecollectorx [2K] ⏫  |+145 (United States) ,@holecollectorx,|+145,holecollectorx,1,1800,2022-05-21 02:00:00.000,holecollectorx,1,1945,2022-05-27 02:00:00.000,145
2022-05-28,1,3732,3732.|,@top4fun4,[20K],|+145,"(New Jersey, USA)","3732. @top4fun4 [20K] ⏫  |+145 (New Jersey, USA) ",@top4fun4,|+145,top4fun4,1,19592,2022-05-21 02:00:00.000,top4fun4,1,19737,2022-05-28 02:00:00.000,145
2022-05-27,0,3733,3733.|,@heavy_,[42K],|+145,,3733. @heavy_ [42K] ⏫  |+145,@heavy_,|+145,heavy_,1,42135,2022-05-21 02:00:00.000,heavy_,1,42280,2022-05-27 02:00:00.000,145
2022-05-27,0,3734,3734.|,@justmaxof,[3K],|+145,,3734. @justmaxof [3K] ⏫  |+145,@justmaxof,|+145,justmaxof,1,2660,2022-05-21 02:00:00.000,justmaxof,1,2805,2022-05-27 02:00:00.000,145
2022-05-28,1,3735,3735.|,@lukecodyxxx1,[54K],|+144,"(Dallas, TX)","3735. @lukecodyxxx1 [54K] ⏫  |+144 (Dallas, TX) ",@lukecodyxxx1,|+144,lukecodyxxx1,1,53558,2022-05-21 02:00:00.000,lukecodyxxx1,1,53702,2022-05-28 02:00:00.000,144
2022-05-28,1,3736,3736.|,@dtenbottom,[8K],|+144,"(Texas, USA)","3736. @dtenbottom [8K] ⏫  |+144 (Texas, USA) ",@dtenbottom,|+144,dtenbottom,1,8053,2022-05-21 02:00:00.000,dtenbottom,1,8197,2022-05-28 02:00:00.000,144
2022-05-28,1,3737,3737.|,@cumbackbhere,[10K],|+144,,3737. @cumbackbhere [10K] ⏫  |+144,@cumbackbhere,|+144,cumbackbhere,1,9404,2022-05-21 02:00:00.000,cumbackbhere,1,9548,2022-05-28 02:00:00.000,144
2022-05-28,1,3738,3738.|,@dupicasso,[179K],|+144,"(Berlim, Alemanha)","3738. @dupicasso [179K] ⏫  |+144 (Berlim, Alemanha) ",@dupicasso,|+144,dupicasso,1,178694,2022-05-21 02:00:00.000,dupicasso,1,178838,2022-05-28 02:00:00.000,144
2022-05-28,1,3739,3739.|,@rodxxl1,[3K],|+144,,3739. @rodxxl1 [3K] ⏫  |+144,@rodxxl1,|+144,rodxxl1,1,2881,2022-05-21 02:00:00.000,rodxxl1,1,3025,2022-05-28 02:00:00.000,144
2022-05-28,1,3740,3740.|,@culo_deluxxxe,[18K],|+144,"(Bogotá, D.C., Colombia)","3740. @culo_deluxxxe [18K] ⏫  |+144 (Bogotá, D.C., Colombia) ",@culo_deluxxxe,|+144,culo_deluxxxe,1,18029,2022-05-21 02:00:00.000,culo_deluxxxe,1,18173,2022-05-28 02:00:00.000,144
2022-05-28,1,3741,3741.|,@friendlyhetero,[11K],|+143,(Berlin 🇩🇪),3741. @friendlyhetero [11K] ⏫  |+143 (Berlin 🇩🇪) ,@friendlyhetero,|+143,friendlyhetero,1,10557,2022-05-21 02:00:00.000,friendlyhetero,1,10700,2022-05-28 02:00:00.000,143
2022-05-28,1,3742,3742.|,@xxxaniello,[30K],|+143,"(London, England)","3742. @xxxaniello [30K] ⏫  |+143 (London, England) ",@xxxaniello,|+143,xxxaniello,1,29791,2022-05-21 02:00:00.000,xxxaniello,1,29934,2022-05-28 02:00:00.000,143
2022-05-27,0,3743,3743.|,@christianxreese,[17K],|+143,(NC),3743. @christianxreese [17K] ⏫  |+143 (NC) ,@christianxreese,|+143,christianxreese,1,17069,2022-05-21 02:00:00.000,christianxreese,1,17212,2022-05-27 02:00:00.000,143
2022-05-28,1,3744,3744.|,@raycw_,[5K],|+143,(Maspalomas ),3744. @raycw_ [5K] ⏫  |+143 (Maspalomas ) ,@raycw_,|+143,raycw_,1,4559,2022-05-21 02:00:00.000,raycw_,1,4702,2022-05-28 02:00:00.000,143
2022-05-28,1,3745,3745.|,@jameswalas_,[18K],|+143,(Chile),3745. @jameswalas_ [18K] ⏫  |+143 (Chile) ,@jameswalas_,|+143,jameswalas_,1,17388,2022-05-21 02:00:00.000,jameswalas_,1,17531,2022-05-28 02:00:00.000,143
2022-05-28,1,3746,3746.|,@gwoodlight,[29K],|+143,(Australia),3746. @gwoodlight [29K] ⏫  |+143 (Australia) ,@gwoodlight,|+143,gwoodlight,1,28672,2022-05-21 02:00:00.000,gwoodlight,1,28815,2022-05-28 02:00:00.000,143
2022-05-28,1,3747,3747.|,@johndoebosma,[3K],|+143,"(Boston, MA)","3747. @johndoebosma [3K] ⏫  |+143 (Boston, MA) ",@johndoebosma,|+143,johndoebosma,1,2420,2022-05-21 02:00:00.000,johndoebosma,1,2563,2022-05-28 02:00:00.000,143
2022-05-28,1,3748,3748.|,@nastydad,[49K],|+143,"(Las Vegas, NV)","3748. @nastydad [49K] ⏫  |+143 (Las Vegas, NV) ",@nastydad,|+143,nastydad,1,48617,2022-05-21 02:00:00.000,nastydad,1,48760,2022-05-28 02:00:00.000,143
2022-05-28,1,3749,3749.|,@jasonpierce69,[3K],|+143,(Free OF Video➡️➡️),3749. @jasonpierce69 [3K] ⏫  |+143 (Free OF Video➡️➡️) ,@jasonpierce69,|+143,jasonpierce69,1,2496,2022-05-21 02:00:00.000,jasonpierce69,1,2639,2022-05-28 02:00:00.000,143
2022-05-27,0,3750,3750.|,@sethfornea,[42K],|+142,"(Belo Horizonte, Brazil)","3750. @sethfornea [42K] ⏫  |+142 (Belo Horizonte, Brazil) ",@sethfornea,|+142,sethfornea,1,42139,2022-05-21 02:00:00.000,sethfornea,1,42281,2022-05-27 02:00:00.000,142
2022-05-27,0,3751,3751.|,@lukeluke0049,[18K],|+142,"(Adelaide, South Australia)","3751. @lukeluke0049 [18K] ⏫  |+142 (Adelaide, South Australia) ",@lukeluke0049,|+142,lukeluke0049,1,18330,2022-05-21 02:00:00.000,lukeluke0049,1,18472,2022-05-27 02:00:00.000,142
2022-05-28,1,3752,3752.|,@pupkibbles,[21K],|+142,"(Connecticut, USA)","3752. @pupkibbles [21K] ⏫  |+142 (Connecticut, USA) ",@pupkibbles,|+142,pupkibbles,1,20745,2022-05-21 02:00:00.000,pupkibbles,1,20887,2022-05-28 02:00:00.000,142
2022-05-28,1,3753,3753.|,@brandonwilmore,[10K],|+142,"(King's Lynn, England)","3753. @brandonwilmore [10K] ⏫  |+142 (King's Lynn, England) ",@brandonwilmore,|+142,brandonwilmore,1,10148,2022-05-21 02:00:00.000,brandonwilmore,1,10290,2022-05-28 02:00:00.000,142
2022-05-28,1,3754,3754.|,@felix__stone,[17K],|+142,"(Narrm, Kulin Nation )","3754. @felix__stone [17K] ⏫  |+142 (Narrm, Kulin Nation ) ",@felix__stone,|+142,felix__stone,1,17115,2022-05-21 02:00:00.000,felix__stone,1,17257,2022-05-28 02:00:00.000,142
2022-05-28,1,3755,3755.|,@dallasasspig,[34K],|+142,(Dallas Texas ),3755. @dallasasspig [34K] ⏫  |+142 (Dallas Texas ) ,@dallasasspig,|+142,dallasasspig,1,34321,2022-05-21 02:00:00.000,dallasasspig,1,34463,2022-05-28 02:00:00.000,142
2022-05-28,1,3756,3756.|,@therealtommyp1,[34K],|+142,,3756. @therealtommyp1 [34K] ⏫  |+142,@therealtommyp1,|+142,therealtommyp1,1,33643,2022-05-21 02:00:00.000,therealtommyp1,1,33785,2022-05-28 02:00:00.000,142
2022-05-28,1,3757,3757.|,@allkashmoney,[31K],|+142,"(Baltimore, MD)","3757. @allkashmoney [31K] ⏫  |+142 (Baltimore, MD) ",@allkashmoney,|+142,allkashmoney,1,31277,2022-05-21 02:00:00.000,allkashmoney,1,31419,2022-05-28 02:00:00.000,142
2022-05-28,1,3758,3758.|,@cocodiesel23,[16K],|+142,"(Miami Beach, FL)","3758. @cocodiesel23 [16K] ⏫  |+142 (Miami Beach, FL) ",@cocodiesel23,|+142,cocodiesel23,1,16132,2022-05-21 02:00:00.000,cocodiesel23,1,16274,2022-05-28 02:00:00.000,142
2022-05-28,1,3759,3759.|,@preshbussybaby,[83K],|+142,"(Buffalo, NY)","3759. @preshbussybaby [83K] ⏫  |+142 (Buffalo, NY) ",@preshbussybaby,|+142,preshbussybaby,1,82792,2022-05-21 02:00:00.000,preshbussybaby,1,82934,2022-05-28 02:00:00.000,142
2022-05-28,1,3760,3760.|,@bamsexybam,[51K],|+142,"(Atlanta, GA)","3760. @bamsexybam [51K] ⏫  |+142 (Atlanta, GA) ",@bamsexybam,|+142,bamsexybam,1,51159,2022-05-21 02:00:00.000,bamsexybam,1,51301,2022-05-28 02:00:00.000,142
2022-05-27,0,3761,3761.|,@xjacksonjx,[7K],|+142,,3761. @xjacksonjx [7K] ⏫  |+142,@xjacksonjx,|+142,xjacksonjx,1,7219,2022-05-21 02:00:00.000,xjacksonjx,1,7361,2022-05-27 02:00:00.000,142
2022-05-28,1,3762,3762.|,@musclebear11,[3K],|+142,"(New Jersey, USA)","3762. @musclebear11 [3K] ⏫  |+142 (New Jersey, USA) ",@musclebear11,|+142,musclebear11,1,2641,2022-05-21 02:00:00.000,musclebear11,1,2783,2022-05-28 02:00:00.000,142
2022-05-28,1,3763,3763.|,@harryjohnsonxl,[167K],|+142,"(England, United Kingdom)","3763. @harryjohnsonxl [167K] ⏫  |+142 (England, United Kingdom) ",@harryjohnsonxl,|+142,harryjohnsonxl,1,166944,2022-05-21 02:00:00.000,harryjohnsonxl,1,167086,2022-05-28 02:00:00.000,142
2022-05-28,1,3764,3764.|,@almightylipz,[79K],|+142,(On The Top ),3764. @almightylipz [79K] ⏫  |+142 (On The Top ) ,@almightylipz,|+142,almightylipz,1,78382,2022-05-21 02:00:00.000,almightylipz,1,78524,2022-05-28 02:00:00.000,142
2022-05-27,0,3765,3765.|,@lucasdell,[140K],|+142,"(Los Angeles, CA)","3765. @lucasdell [140K] ⏫  |+142 (Los Angeles, CA) ",@lucasdell,|+142,lucasdell,1,140001,2022-05-21 02:00:00.000,lucasdell,1,140143,2022-05-27 02:00:00.000,142
2022-05-28,1,3766,3766.|,@thejaredtyler,[105K],|+142,"(Los Angeles, CA)","3766. @thejaredtyler [105K] ⏫  |+142 (Los Angeles, CA) ",@thejaredtyler,|+142,thejaredtyler,1,105069,2022-05-21 02:00:00.000,thejaredtyler,1,105211,2022-05-28 02:00:00.000,142
2022-05-28,1,3767,3767.|,@cum_shooter321,[6K],|+142,(United States),3767. @cum_shooter321 [6K] ⏫  |+142 (United States) ,@cum_shooter321,|+142,cum_shooter321,1,5575,2022-05-21 02:00:00.000,cum_shooter321,1,5717,2022-05-28 02:00:00.000,142
2022-05-28,1,3768,3768.|,@albeiro2mathias,[42K],|+142,,3768. @albeiro2mathias [42K] ⏫  |+142,@albeiro2mathias,|+142,albeiro2mathias,1,41553,2022-05-21 02:00:00.000,albeiro2mathias,1,41695,2022-05-28 02:00:00.000,142
